Country;Subject Descriptor;Units;Scale;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;Estimates Start After
Rwanda;Gross domestic product, deflator;Index;Units;35.998;35.858;34.012;40.925;45.446;49.561;50.791;57.342;65.655;70.338;72.567;77.790;81.462;83.656;87.627;88.033;92.463;100.000;99.365;101.783;108.638;111.599;129.482;143.574;2023
Rwanda;Gross domestic product per capita, constant prices;National currency;Units;290,779.221;307,468.354;339,382.716;338,554.217;351,046.512;375,113.636;400,555.556;421,956.522;454,210.526;472,680.412;492,100.000;520,882.353;550,624.442;563,018.434;583,528.351;620,284.878;641,872.342;651,520.633;690,752.143;738,783.414;697,537.636;755,956.729;799,689.334;839,264.251;2012
Rwanda;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;894.358;945.689;1,043.849;1,041.301;1,079.724;1,153.748;1,232.000;1,297.824;1,397.028;1,453.837;1,513.566;1,602.093;1,693.571;1,731.692;1,794.775;1,907.828;1,974.225;2,003.901;2,124.566;2,272.297;2,145.436;2,325.118;2,459.627;2,581.349;2012
Rwanda;Gross domestic product per capita, current prices;National currency;Units;104,675.325;110,253.165;115,432.099;138,554.217;159,534.884;185,909.091;203,444.444;241,956.522;298,210.526;332,474.227;357,100.000;405,196.078;448,550.957;470,998.217;511,326.152;546,056.685;593,491.312;651,520.633;686,368.253;751,955.772;757,791.368;843,639.682;1,035,451.610;1,204,964.597;2012
Rwanda;Gross domestic product per capita, current prices;U.S. dollars;Units;266.055;248.990;242.338;257.700;277.634;334.407;368.508;442.334;545.574;585.040;612.395;674.982;730.185;728.395;749.269;758.834;753.876;783.521;797.104;836.016;803.372;853.124;1,004.718;1,038.642;2012
Rwanda;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;649.973;702.753;787.752;801.342;853.253;940.342;1,035.086;1,119.930;1,228.760;1,286.613;1,355.752;1,464.656;1,498.972;1,554.989;1,721.221;1,822.528;1,905.415;2,003.901;2,173.235;2,363.367;2,260.888;2,562.583;2,901.693;3,156.297;2012
Rwanda;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.010;0.010;0.011;0.011;0.012;0.012;0.012;0.013;0.014;0.015;0.015;0.016;0.016;0.016;0.017;0.018;0.019;0.019;0.020;0.022;0.021;0.022;0.023;0.024;2023
Rwanda;Implied PPP conversion rate;National currency per current international dollar;Units;161.046;156.887;146.534;172.903;186.972;197.704;196.548;216.046;242.692;258.410;263.396;276.649;299.239;302.895;297.072;299.615;311.476;325.126;315.828;318.171;335.174;329.215;356.844;381.765;2023
Rwanda;Total investment;Percent of GDP;Units;12.283;12.744;12.620;13.130;14.359;15.159;15.019;16.801;21.355;21.023;20.554;20.881;23.288;24.422;23.226;24.244;26.150;23.837;21.367;23.461;25.115;26.130;24.497;24.561;2023
Rwanda;Gross national savings;Percent of GDP;Units;9.167;11.677;11.337;11.671;16.744;16.903;11.697;15.145;16.019;15.049;14.011;13.979;13.629;16.941;11.885;11.563;10.827;14.377;11.264;11.566;13.050;14.882;14.676;12.832;2023
Rwanda;Inflation, average consumer prices;Index;Units;39.440;40.765;41.572;44.667;50.019;54.581;59.401;64.795;74.800;82.536;84.450;89.233;94.842;98.842;100.592;103.142;109.042;114.301;115.850;118.650;127.825;128.883;146.775;167.366;2023
Rwanda;Inflation, average consumer prices;Percent change;Units;3.908;3.359;1.981;7.445;11.980;9.122;8.831;9.081;15.440;10.343;2.319;5.664;6.285;4.218;1.771;2.535;5.720;4.823;1.355;2.417;7.733;0.828;13.882;14.029;2023
Rwanda;Inflation, end of period consumer prices;Index;Units;41.111;41.021;43.550;46.893;51.700;54.599;61.226;65.254;79.821;84.400;84.600;91.600;95.200;98.600;100.700;105.300;113.000;113.707;115.000;122.700;127.300;129.700;157.800;167.936;2023
Rwanda;Inflation, end of period consumer prices;Percent change;Units;5.924;-0.219;6.165;7.677;10.250;5.608;12.138;6.579;22.323;5.737;0.237;8.274;3.930;3.571;2.130;4.568;7.312;0.626;1.137;6.696;3.749;1.885;21.665;6.423;2023
Rwanda;Volume of imports of goods and services;Percent change;Units;-22.487;3.641;9.623;2.091;12.402;21.340;26.162;31.556;28.771;20.711;4.169;15.611;29.123;-0.806;10.000;12.423;-5.304;12.627;10.678;8.567;2.775;3.984;12.983;17.903;2023
Rwanda;Volume of Imports of goods;Percent change;Units;-22.487;3.641;9.623;2.091;12.402;21.340;26.162;31.556;28.771;20.711;4.169;15.611;29.123;-0.806;10.000;12.423;-5.304;12.627;10.678;8.567;2.775;3.984;12.983;17.903;2023
Rwanda;Volume of exports of goods and services;Percent change;Units;-3.889;18.021;10.082;3.659;28.250;13.494;12.501;-0.147;21.750;-20.183;11.687;19.794;21.238;9.609;8.551;-3.766;9.814;29.582;7.374;-5.140;-15.329;34.518;14.761;19.292;2023
Rwanda;Volume of exports of goods;Percent change;Units;-3.889;18.021;10.082;3.659;28.250;13.494;12.501;-0.147;21.750;-20.183;11.687;19.794;21.238;9.609;8.551;-3.766;9.814;29.582;7.374;-5.140;-15.329;34.518;14.761;19.292;2023
Rwanda;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;Population;Persons;Millions;7.700;7.900;8.100;8.300;8.600;8.800;9.000;9.200;9.500;9.700;10.000;10.200;10.483;10.737;10.997;11.263;11.533;11.809;12.090;12.374;12.663;12.956;13.246;13.499;2012
Rwanda;General government revenue;National currency;Billions;145.235;150.370;172.240;198.542;276.455;344.932;376.429;464.201;659.639;727.961;828.260;984.798;1,043.404;1,258.433;1,324.860;1,470.527;1,565.161;1,736.943;1,975.376;2,152.299;2,295.325;2,687.962;3,281.687;3,679.403;2023
Rwanda;General government revenue;Percent of GDP;Units;18.019;17.264;18.421;17.264;20.150;21.084;20.559;20.854;23.284;22.572;23.194;23.828;22.191;24.885;23.561;23.911;22.866;22.575;23.805;23.131;23.920;24.593;23.926;22.621;2023
Rwanda;General government total expenditure;National currency;Billions;146.995;166.060;191.236;212.718;245.249;326.538;376.960;498.815;636.256;719.606;851.061;1,020.354;1,155.348;1,322.623;1,545.035;1,635.392;1,720.526;1,930.574;2,188.897;2,624.910;3,211.170;3,453.932;4,068.556;4,569.922;2023
Rwanda;General government total expenditure;Percent of GDP;Units;18.238;19.065;20.453;18.497;17.875;19.960;20.588;22.409;22.459;22.313;23.833;24.688;24.571;26.154;27.477;26.592;25.136;25.092;26.379;28.210;33.464;31.600;29.663;28.096;2023
Rwanda;General government net lending/borrowing;National currency;Billions;-1.760;-15.690;-18.997;-14.176;31.206;18.394;-0.531;-34.614;23.383;8.355;-22.801;-35.556;-111.944;-64.189;-220.175;-164.864;-155.365;-193.631;-213.521;-472.611;-915.845;-765.970;-786.869;-890.519;2023
Rwanda;General government net lending/borrowing;Percent of GDP;Units;-0.218;-1.801;-2.032;-1.233;2.274;1.124;-0.029;-1.555;0.825;0.259;-0.639;-0.860;-2.381;-1.269;-3.916;-2.681;-2.270;-2.517;-2.573;-5.079;-9.544;-7.008;-5.737;-5.475;2023
Rwanda;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;General government primary net lending/borrowing;National currency;Billions;2.946;-9.800;-12.114;-3.998;43.112;29.805;10.908;-23.634;35.995;19.767;-8.126;-18.923;-92.854;-21.816;-176.876;-113.435;-89.234;-113.971;-115.913;-353.145;-760.401;-566.958;-531.393;-521.555;2023
Rwanda;General government primary net lending/borrowing;Percent of GDP;Units;0.366;-1.125;-1.296;-0.348;3.142;1.822;0.596;-1.062;1.271;0.613;-0.228;-0.458;-1.975;-0.431;-3.146;-1.844;-1.304;-1.481;-1.397;-3.795;-7.924;-5.187;-3.874;-3.206;2023
Rwanda;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;General government gross debt;National currency;Billions;693.085;731.825;860.453;914.652;1,110.535;964.804;412.050;491.900;517.871;596.359;671.904;773.582;897.436;1,318.110;1,591.773;1,990.682;2,501.620;3,178.895;3,730.189;4,640.397;6,299.540;7,285.970;8,378.499;10,092.879;2023
Rwanda;General government gross debt;Percent of GDP;Units;85.991;84.021;92.027;79.535;80.943;58.973;22.504;22.098;18.280;18.492;18.816;18.717;19.086;26.065;28.308;32.369;36.547;41.317;44.953;49.870;65.648;66.660;61.086;62.051;2023
Rwanda;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;806.000;871.000;935.000;1,150.000;1,372.000;1,636.000;1,831.000;2,226.000;2,833.000;3,225.000;3,571.000;4,133.000;4,702.000;5,057.000;5,623.000;6,150.000;6,845.000;7,694.000;8,298.000;9,305.000;9,596.000;10,930.000;13,716.000;16,265.576;2023
Rwanda;Current account balance;U.S. dollars;Billions;-0.094;-0.102;-0.136;-0.105;-0.044;-0.066;-0.139;-0.085;-0.242;-0.379;-0.399;-0.477;-0.741;-0.585;-0.935;-1.084;-1.331;-0.875;-0.975;-1.231;-1.227;-1.243;-1.306;-1.645;2023
Rwanda;Current account balance;Percent of GDP;Units;-4.606;-5.210;-6.940;-4.915;-1.846;-2.227;-4.187;-2.096;-4.675;-6.672;-6.518;-6.928;-9.681;-7.482;-11.343;-12.680;-15.306;-9.460;-10.115;-11.898;-12.065;-11.248;-9.814;-11.729;2023
Samoa;Gross domestic product, constant prices;National currency;Billions;1.295;1.391;1.469;1.546;1.594;1.699;1.736;1.744;1.806;1.796;1.842;1.913;1.841;1.843;1.856;1.927;2.081;2.110;2.097;2.191;2.123;1.972;1.868;2.017;2023
Samoa;Gross domestic product, constant prices;Percent change;Units;5.093;7.390;5.652;5.213;3.087;6.639;2.132;0.486;3.556;-0.536;2.533;3.849;-3.732;0.107;0.660;3.850;7.984;1.406;-0.610;4.453;-3.108;-7.077;-5.308;7.990;2023
Samoa;Gross domestic product, current prices;National currency;Billions;0.843;0.936;1.004;1.083;1.195;1.326;1.425;1.539;1.740;1.759;1.726;1.776;1.779;1.823;1.850;1.998;2.206;2.244;2.254;2.390;2.344;2.169;2.170;2.551;2023
Samoa;Gross domestic product, current prices;U.S. dollars;Billions;0.271;0.273;0.289;0.342;0.418;0.486;0.516;0.568;0.684;0.618;0.680;0.744;0.773;0.798;0.797;0.824;0.844;0.885;0.878;0.913;0.869;0.844;0.833;0.934;2023
Samoa;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;0.503;0.552;0.593;0.636;0.673;0.740;0.780;0.805;0.849;0.850;0.882;0.935;0.917;0.933;0.956;1.002;1.092;1.127;1.146;1.217;1.195;1.161;1.177;1.317;2023
Samoa;Gross domestic product, deflator;Index;Units;65.119;67.311;68.309;70.049;75.003;78.000;82.113;88.263;96.312;97.920;93.722;92.869;96.608;98.875;99.718;103.672;105.999;106.322;107.489;109.100;110.433;109.990;116.194;126.457;2023
Samoa;Gross domestic product per capita, constant prices;National currency;Units;7,423.410;7,929.284;8,329.196;8,710.484;8,923.290;9,456.160;9,596.266;9,580.874;9,855.263;9,734.270;9,906.136;10,203.746;9,738.772;9,666.253;9,673.260;9,962.384;10,665.545;10,722.861;10,483.624;10,731.596;10,524.223;9,700.929;9,112.840;9,669.477;2022
Samoa;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;3,965.748;4,235.997;4,449.639;4,653.331;4,767.017;5,051.688;5,126.536;5,118.313;5,264.897;5,200.260;5,292.075;5,451.065;5,202.666;5,163.924;5,167.668;5,322.124;5,697.768;5,728.387;5,600.582;5,733.054;5,622.271;5,182.449;4,868.279;5,165.647;2022
Samoa;Gross domestic product per capita, current prices;National currency;Units;4,834.051;5,337.318;5,689.556;6,101.584;6,692.746;7,375.766;7,879.818;8,456.329;9,491.800;9,531.811;9,284.191;9,476.105;9,408.455;9,557.501;9,646.025;10,328.198;11,305.385;11,400.796;11,268.783;11,708.201;11,622.245;10,670.032;10,588.562;12,227.699;2022
Samoa;Gross domestic product per capita, current prices;U.S. dollars;Units;1,552.030;1,557.508;1,638.535;1,927.085;2,341.911;2,704.296;2,850.163;3,121.319;3,733.905;3,348.774;3,658.418;3,969.173;4,088.771;4,182.937;4,153.039;4,260.583;4,325.408;4,496.277;4,390.958;4,472.223;4,308.015;4,150.674;4,064.061;4,478.194;2022
Samoa;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;2,883.982;3,149.875;3,360.157;3,583.350;3,769.601;4,119.976;4,309.957;4,419.625;4,633.778;4,605.117;4,743.381;4,986.695;4,848.074;4,893.873;4,982.720;5,179.273;5,597.522;5,728.387;5,728.879;5,962.824;5,924.820;5,711.734;5,743.248;6,316.199;2022
Samoa;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;2023
Samoa;Implied PPP conversion rate;National currency per current international dollar;Units;1.676;1.694;1.693;1.703;1.775;1.790;1.828;1.913;2.048;2.070;1.957;1.900;1.941;1.953;1.936;1.994;2.020;1.990;1.967;1.964;1.962;1.868;1.844;1.936;2023
Samoa;Total investment;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Gross national savings;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Inflation, average consumer prices;Index;Units;52.318;53.308;57.269;59.769;64.459;69.500;71.746;74.962;79.659;91.323;91.140;93.760;99.565;99.358;98.129;100.015;100.089;101.436;105.172;107.475;109.065;105.782;115.034;128.817;2023
Samoa;Inflation, average consumer prices;Percent change;Units;-0.165;1.891;7.430;4.367;7.847;7.821;3.231;4.482;6.267;14.642;-0.201;2.875;6.191;-0.207;-1.238;1.923;0.073;1.346;3.683;2.189;1.480;-3.010;8.747;11.981;2023
Samoa;Inflation, end of period consumer prices;Index;Units;54.347;54.977;60.403;60.403;69.661;70.394;71.861;77.635;84.510;92.942;92.667;95.325;100.550;98.808;98.992;99.358;101.600;102.633;108.567;108.473;104.913;109.193;121.000;133.900;2023
Samoa;Inflation, end of period consumer prices;Percent change;Units;2.748;1.160;9.869;0.000;15.326;1.053;2.083;8.036;8.855;9.978;-0.296;2.868;5.481;-1.732;0.186;0.370;2.256;1.017;5.782;-0.087;-3.282;4.080;10.813;10.661;2023
Samoa;Volume of imports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Volume of Imports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Volume of exports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Volume of exports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;Population;Persons;Millions;0.174;0.175;0.176;0.177;0.179;0.180;0.181;0.182;0.183;0.185;0.186;0.187;0.189;0.191;0.192;0.193;0.195;0.197;0.200;0.204;0.202;0.203;0.205;0.209;2022
Samoa;General government revenue;National currency;Billions;0.251;0.262;0.291;0.304;0.318;0.408;0.388;0.487;0.475;0.501;0.413;0.505;0.466;0.491;0.555;0.534;0.596;0.648;0.677;0.795;0.842;0.791;0.835;0.873;2023
Samoa;General government revenue;Percent of GDP;Units;29.766;28.035;28.973;28.029;26.578;30.811;27.240;31.618;27.332;28.477;23.903;28.403;26.179;26.922;29.973;26.747;27.001;28.895;30.031;33.257;35.911;36.474;38.489;34.213;2023
Samoa;General government total expenditure;National currency;Billions;0.256;0.281;0.309;0.309;0.327;0.405;0.395;0.478;0.482;0.553;0.507;0.598;0.598;0.560;0.654;0.610;0.603;0.693;0.676;0.759;0.715;0.753;0.719;0.795;2023
Samoa;General government total expenditure;Percent of GDP;Units;30.382;29.993;30.743;28.541;27.321;30.580;27.684;31.073;27.688;31.460;29.390;33.653;33.609;30.738;35.349;30.534;27.348;30.872;29.974;31.750;30.503;34.729;33.120;31.169;2023
Samoa;General government net lending/borrowing;National currency;Billions;-0.005;-0.018;-0.018;-0.006;-0.009;0.003;-0.006;0.008;-0.006;-0.052;-0.095;-0.093;-0.132;-0.070;-0.099;-0.076;-0.008;-0.044;0.001;0.036;0.127;0.038;0.117;0.078;2023
Samoa;General government net lending/borrowing;Percent of GDP;Units;-0.616;-1.957;-1.770;-0.512;-0.743;0.231;-0.444;0.546;-0.356;-2.982;-5.486;-5.250;-7.430;-3.817;-5.376;-3.787;-0.346;-1.977;0.057;1.507;5.408;1.745;5.369;3.044;2023
Samoa;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government primary net lending/borrowing;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government primary net lending/borrowing;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa;General government gross debt;National currency;Billions;0.470;0.503;0.505;0.463;0.476;0.453;0.477;0.484;0.490;0.585;0.695;0.738;0.906;0.986;1.015;1.126;1.081;1.047;1.114;1.059;1.012;1.004;0.948;0.853;2023
Samoa;General government gross debt;Percent of GDP;Units;55.769;53.784;50.287;42.763;39.842;34.151;33.496;31.466;28.180;33.256;40.281;41.526;50.928;54.080;54.874;56.366;48.994;46.684;49.405;44.291;43.186;46.297;43.701;33.426;2023
Samoa;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;0.843;0.936;1.004;1.083;1.195;1.326;1.425;1.539;1.740;1.759;1.726;1.776;1.779;1.823;1.850;1.998;2.206;2.244;2.254;2.390;2.344;2.169;2.170;2.551;2023
Samoa;Current account balance;U.S. dollars;Billions;-0.004;-0.011;-0.024;-0.013;-0.014;-0.035;-0.044;-0.076;-0.032;-0.029;-0.037;-0.022;-0.050;-0.012;-0.069;-0.022;-0.036;-0.016;0.007;0.026;0.005;-0.122;-0.094;-0.045;2023
Samoa;Current account balance;Percent of GDP;Units;-1.653;-3.978;-8.296;-3.768;-3.324;-7.139;-8.521;-13.453;-4.748;-4.615;-5.391;-2.967;-6.480;-1.454;-8.631;-2.635;-4.233;-1.793;0.801;2.839;0.632;-14.466;-11.316;-4.795;2023
San Marino;Gross domestic product, constant prices;National currency;Billions;1.219;1.287;1.291;1.341;1.402;1.436;1.491;1.597;1.591;1.430;1.347;1.232;1.143;1.133;1.126;1.156;1.183;1.186;1.204;1.228;1.145;1.308;1.373;1.405;2021
San Marino;Gross domestic product, constant prices;Percent change;Units;2.203;5.539;0.315;3.900;4.565;2.426;3.826;7.103;-0.389;-10.135;-5.811;-8.535;-7.233;-0.820;-0.649;2.691;2.338;0.254;1.484;2.032;-6.812;14.228;5.037;2.304;2021
San Marino;Gross domestic product, current prices;National currency;Billions;1.091;1.183;1.215;1.293;1.379;1.436;1.521;1.597;1.634;1.480;1.419;1.303;1.249;1.264;1.260;1.279;1.327;1.353;1.402;1.444;1.352;1.569;1.696;1.807;2021
San Marino;Gross domestic product, current prices;U.S. dollars;Billions;1.008;1.060;1.148;1.462;1.714;1.788;1.910;2.189;2.403;2.062;1.883;1.813;1.606;1.678;1.674;1.420;1.468;1.528;1.656;1.616;1.543;1.857;1.788;1.954;2021
San Marino;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;1.443;1.558;1.587;1.681;1.805;1.907;2.041;2.245;2.280;2.061;1.965;1.834;1.748;1.740;1.825;1.850;1.925;1.982;2.058;2.135;2.016;2.408;2.707;2.871;2021
San Marino;Gross domestic product, deflator;Index;Units;89.471;91.946;94.101;96.415;98.331;100.007;102.002;100.000;102.708;103.492;105.374;105.782;109.322;111.504;111.866;110.646;112.110;114.069;116.435;117.538;118.150;119.978;123.517;128.599;2021
San Marino;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;48,514.845;49,122.385;50,357.772;53,253.628;52,376.425;46,473.590;43,220.197;39,066.573;35,815.115;35,103.953;34,466.207;35,079.337;35,715.465;35,622.649;35,966.045;36,508.778;33,847.552;38,545.356;40,363.342;41,167.145;2021
San Marino;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;n/a;n/a;n/a;n/a;81,063.626;82,078.768;84,142.980;88,981.677;87,515.956;77,652.887;72,216.781;65,276.476;59,843.604;58,655.320;57,589.709;58,614.189;59,677.098;59,522.010;60,095.792;61,002.647;56,555.995;64,405.573;67,443.252;68,786.330;2021
San Marino;Gross domestic product per capita, current prices;National currency;Units;n/a;n/a;n/a;n/a;47,704.984;49,125.719;51,366.002;53,253.628;53,794.714;48,096.666;45,542.856;41,325.332;39,153.778;39,142.436;38,555.994;38,813.729;40,040.448;40,634.373;41,877.019;42,911.703;39,990.984;46,245.888;49,855.613;52,940.396;2021
San Marino;Gross domestic product per capita, current prices;U.S. dollars;Units;n/a;n/a;n/a;n/a;59,313.405;61,150.610;64,498.508;72,991.531;79,110.201;67,011.543;60,426.235;57,512.891;50,336.185;51,986.532;51,234.869;43,068.693;44,308.666;45,887.687;49,477.281;48,043.860;45,640.984;54,733.239;52,541.687;57,259.300;2021
San Marino;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;n/a;n/a;n/a;n/a;62,457.906;65,223.147;68,925.445;74,863.809;75,049.068;67,001.716;63,068.562;58,183.641;54,797.229;53,898.349;55,875.218;56,137.697;58,102.788;59,522.010;61,472.459;63,447.517;59,599.426;70,983.341;79,564.744;84,107.220;2021
San Marino;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;2021
San Marino;Implied PPP conversion rate;National currency per current international dollar;Units;0.756;0.760;0.765;0.769;0.764;0.753;0.745;0.711;0.717;0.718;0.722;0.710;0.715;0.726;0.690;0.691;0.689;0.683;0.681;0.676;0.671;0.652;0.627;0.629;2021
San Marino;Total investment;Percent of GDP;Units;55.535;60.319;65.184;64.851;61.659;61.334;58.625;23.818;25.516;18.791;19.613;15.458;18.639;19.615;16.102;12.086;15.769;19.119;20.609;24.024;18.051;16.968;17.126;19.285;2021
San Marino;Gross national savings;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Inflation, average consumer prices;Index;Units;n/a;n/a;77.305;78.338;79.457;80.798;82.491;84.532;87.995;90.122;92.297;94.308;96.974;98.530;99.626;99.772;100.414;101.433;102.613;103.098;102.960;105.105;110.680;117.408;2022
San Marino;Inflation, average consumer prices;Percent change;Units;n/a;n/a;n/a;1.337;1.429;1.687;2.095;2.475;4.096;2.417;2.413;2.179;2.827;1.604;1.113;0.146;0.644;1.014;1.163;0.473;-0.133;2.083;5.304;6.079;2022
San Marino;Inflation, end of period consumer prices;Index;Units;n/a;n/a;n/a;79.025;79.884;81.402;83.036;93.265;96.208;98.097;101.031;103.052;105.660;107.200;107.730;107.980;108.880;109.984;111.264;111.790;111.640;113.966;120.011;127.307;2022
San Marino;Inflation, end of period consumer prices;Percent change;Units;n/a;n/a;n/a;n/a;1.087;1.900;2.007;12.319;3.155;1.964;2.991;2.000;2.531;1.458;0.494;0.232;0.833;1.014;1.163;0.473;-0.133;2.083;5.304;6.079;2022
San Marino;Volume of imports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Volume of Imports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Volume of exports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Volume of exports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Unemployment rate;Percent of total labor force;Units;n/a;3.540;3.921;4.119;3.362;3.560;3.313;3.021;3.114;4.483;4.945;5.469;6.950;8.079;8.739;9.183;8.597;8.095;8.009;7.663;7.342;5.238;4.318;4.045;2022
San Marino;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;Population;Persons;Millions;n/a;n/a;n/a;n/a;0.029;0.029;0.030;0.030;0.030;0.031;0.031;0.032;0.032;0.032;0.033;0.033;0.033;0.033;0.033;0.034;0.034;0.034;0.034;0.034;2022
San Marino;General government revenue;National currency;Billions;n/a;n/a;n/a;n/a;0.295;0.329;0.322;0.359;0.363;0.331;0.314;0.278;0.294;0.283;0.312;0.294;0.308;0.299;0.322;0.323;0.292;0.324;0.384;0.376;2022
San Marino;General government revenue;Percent of GDP;Units;n/a;n/a;n/a;n/a;21.419;22.913;21.162;22.478;22.208;22.377;22.125;21.327;23.497;22.419;24.796;22.969;23.251;22.080;22.951;22.341;21.586;20.670;22.647;20.801;2022
San Marino;General government total expenditure;National currency;Billions;n/a;n/a;n/a;n/a;0.262;0.278;0.299;0.330;0.360;0.368;0.346;0.331;0.382;0.381;0.299;0.336;0.311;0.346;0.344;0.324;0.800;0.582;0.377;0.417;2022
San Marino;General government total expenditure;Percent of GDP;Units;n/a;n/a;n/a;n/a;18.975;19.330;19.655;20.653;22.032;24.837;24.363;25.376;30.576;30.160;23.732;26.293;23.436;25.566;24.507;22.449;59.178;37.088;22.213;23.080;2022
San Marino;General government net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;0.034;0.051;0.023;0.029;0.003;-0.036;-0.032;-0.053;-0.088;-0.098;0.013;-0.043;-0.002;-0.047;-0.022;-0.002;-0.508;-0.258;0.007;-0.041;2022
San Marino;General government net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;2.445;3.583;1.507;1.825;0.176;-2.461;-2.238;-4.049;-7.079;-7.741;1.064;-3.324;-0.185;-3.486;-1.556;-0.108;-37.592;-16.418;0.434;-2.279;2022
San Marino;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;General government primary net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;0.037;0.054;0.026;0.032;0.006;-0.034;-0.031;-0.052;-0.087;-0.097;0.016;-0.039;0.002;-0.043;-0.017;0.003;-0.496;-0.228;0.030;-0.002;2022
San Marino;General government primary net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;2.658;3.783;1.701;2.020;0.387;-2.318;-2.155;-3.956;-6.998;-7.643;1.292;-3.075;0.145;-3.194;-1.232;0.237;-36.640;-14.510;1.759;-0.110;2022
San Marino;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
